filename,source_device,capture_date,year_guess,gps_lat,gps_lon,camera_model,archival_box,is_separator,document_date,description,file_path,notes
IMG_2440.HEIC,iphone,2024-10-01 13:57:58 +0000,2024,,,iPhone 15,Del I,,,"A table of contents page from a Norwegian document listing sections 3.2 through 4.5.4, covering topics related to industrial development, systems and models, organizational management, club activities, and business planning with corresponding page numbers.",public/images/primary/raw/iphone/IMG_2440.HEIC,
IMG_2441.HEIC,iphone,2024-10-01 13:58:04 +0000,2024,,,iPhone 15,Del I,,,"A table of contents page in Norwegian listing sections 5-6 about collaborative projects (LO/NAF), planning and control systems, with page references ranging from 168 to 214.",public/images/primary/raw/iphone/IMG_2441.HEIC,
IMG_2442.HEIC,iphone,2024-10-01 13:58:22 +0000,2024,,,iPhone 15,Del I,,,"Page 140 of a Norwegian academic or institutional document discussing better care (bedre kår), the process of change (endret innflytelse), analysis of experiences, and references to club activities, planning, and data management, likely from a research or organizational report from the 1970s.",public/images/primary/raw/iphone/IMG_2442.HEIC,
IMG_2443.HEIC,iphone,2024-10-01 13:58:25 +0000,2024,,,iPhone 15,Del I,,,"A Norwegian-language text document discussing committee procedures, including sections on committee meetings (4.3.8: Nyvurdering av mål) and adjournment (4.3.9: Utdanning), with guidance on fact-finding, viewpoint coordination, and documentation of meeting outcomes.",public/images/primary/raw/iphone/IMG_2443.HEIC,
IMG_2446.HEIC,iphone,2024-10-01 13:59:06 +0000,2024,,,iPhone 15,Del I,,,"Page 139 of a Norwegian text discussing handling procedures and responsibilities for clubs, including requirements for signaling interests, ensuring proper information flow, starting practices, and maintaining active engagement with new areas.",public/images/primary/raw/iphone/IMG_2446.HEIC,
IMG_2450.HEIC,iphone,2024-10-01 13:59:51 +0000,2024,,,iPhone 15,Del I,,,"Page 142 of a Norwegian text discussing data processing, database management, and informatization within educational institutions, addressing pedagogical concerns about computerization and democratic participation in the 1970s.",public/images/primary/raw/iphone/IMG_2450.HEIC,
IMG_2451.HEIC,iphone,2024-10-01 13:59:53 +0000,2024,,,iPhone 15,Del I,,,"Norwegian typewritten document page 143 discussing data processing systems, file management, business forms, and archival procedures, likely from an administrative or instructional manual from the 1970s.",public/images/primary/raw/iphone/IMG_2451.HEIC,
IMG_2452.HEIC,iphone,2024-10-01 13:59:56 +0000,2024,,,iPhone 15,Del I,,,"A page of Norwegian text (page 144) discussing organizational governance, workplace democracy, and the role of employee representatives in business management and planning.",public/images/primary/raw/iphone/IMG_2452.HEIC,
IMG_2453.HEIC,iphone,2024-10-01 13:59:58 +0000,2024,,,iPhone 15,Del I,,Januar 1973,"A Norwegian course curriculum document for a week-long training program on ""Planning, management and data handling"" (Planlegging, styring og databehandling) for ukes-kurs, dated January 1973, detailing the schedule for Monday with opening, work sessions, coffee break, lunch, group presentations and discussions.",public/images/primary/raw/iphone/IMG_2453.HEIC,
IMG_2454.HEIC,iphone,2024-10-01 14:00:00 +0000,2024,,,iPhone 15,Del I,,,"A Norwegian course or seminar schedule (page 146) listing daily sessions for Tuesday (Tirsdag) and Wednesday (Onsdag) with various topics including data processing, coffee breaks, group work, and lunch periods, with references to lecture notes (Avsnitt numbers).",public/images/primary/raw/iphone/IMG_2454.HEIC,
IMG_2455.HEIC,iphone,2024-10-01 14:00:02 +0000,2024,,,iPhone 15,Del I,,,"A printed schedule or agenda page (page 147) in Norwegian showing a detailed timetable for group work activities, discussions, and breaks across three days (Monday through Friday) at what appears to be a business or organizational meeting, with references to A/S Hydraulik and Vågenfabrikkens Bedriftsklubb.",public/images/primary/raw/iphone/IMG_2455.HEIC,
IMG_2456.HEIC,iphone,2024-10-01 14:00:04 +0000,2024,,,iPhone 15,Del I,,,"A Norwegian instructional document (page 148) outlining guidelines for work groups in planning, steering and data handling, with sections on experience sharing and tasks for local organization committees.",public/images/primary/raw/iphone/IMG_2456.HEIC,
IMG_2457.HEIC,iphone,2024-10-01 14:00:06 +0000,2024,,,iPhone 15,Del I,,,"A Norwegian language document (page 149) discussing proposals for worker groups, including suggestions for improving work conditions, studio arrangements, assistance provision, and a section labeled 4.3.10 on 'Utredning' (investigation/clarification) concerning workplace democratization and union representation.",public/images/primary/raw/iphone/IMG_2457.HEIC,
IMG_2458.HEIC,iphone,2024-10-01 14:00:08 +0000,2024,,,iPhone 15,Del I,,,"A typed Norwegian document discussing club membership, electronic data handling, initiatives, training programs, and industrial research at a central institute, with multiple paragraphs outlining organizational procedures and future plans.",public/images/primary/raw/iphone/IMG_2458.HEIC,
IMG_2459.HEIC,iphone,2024-10-01 14:00:11 +0000,2024,,,iPhone 15,Del I,,,"A page (numbered 161) from a Norwegian document discussing NJMF (Norwegian youth organization) handbook standards, research projects, and club involvement in scientific research, including mentions of collaboration with LO/NAF and NTNF (Norwegian Technical-Scientific Research Council).",public/images/primary/raw/iphone/IMG_2459.HEIC,
IMG_2460.HEIC,iphone,2024-10-01 14:00:13 +0000,2024,,,iPhone 15,Del I,,,"A typed page (page 152) in Norwegian discussing research and development initiatives, mentioning organizations like HYDRIS, NJM, A/S Hydraulik, Brattvåg, A/S Kongsberg Væpenfabrikk, and NTNF, concerning concrete research projects and the relationship between research and industry.",public/images/primary/raw/iphone/IMG_2460.HEIC,
IMG_2461.HEIC,iphone,2024-10-01 14:00:15 +0000,2024,,,iPhone 15,Del I,,,"Page 163 of a Norwegian-language document discussing rules and procedures for handling club matters, including guidelines for actions by club members, requirements for informed decision-making, and proper conduct within the organization.",public/images/primary/raw/iphone/IMG_2461.HEIC,
IMG_2462.HEIC,iphone,2024-10-01 14:00:19 +0000,2024,,,iPhone 15,Del I,,,"Typewritten Norwegian document containing organizational guidelines or policy instructions, discussing procedures for handling matters within a club or organization, numbered sections 4 and 5 visible, addressing meeting conduct and information management.",public/images/primary/raw/iphone/IMG_2462.HEIC,
IMG_2463.HEIC,iphone,2024-10-01 14:00:21 +0000,2024,,,iPhone 15,Del I,,,"A page of Norwegian text (page 155) discussing organizational guidelines and procedures, including sections numbered 6-8 about handling of club documents, decisions regarding meeting protocols, and implementation of new administrative systems.",public/images/primary/raw/iphone/IMG_2463.HEIC,
IMG_2464.HEIC,iphone,2024-10-01 14:00:26 +0000,2024,,,iPhone 15,Del I,,1972,"A Norwegian document page (numbered 156) describing work training programs and activities within business clubs, including a bedriftspolitisk handling program initiated by A/S Hydraulik Brattvåg in May 1972.",public/images/primary/raw/iphone/IMG_2464.HEIC,
IMG_2465.HEIC,iphone,2024-10-01 14:00:30 +0000,2024,,,iPhone 15,Del I,,,"Page 157 of a Norwegian-language document describing work group organization and activities, including three working groups focused on workplace conditions, business operations, and club organizational structure, with discussion of meetings and seminars held in October and subsequent experimental work on organizational forms.",public/images/primary/raw/iphone/IMG_2465.HEIC,
IMG_2466.HEIC,iphone,2024-10-01 14:00:34 +0000,2024,,,iPhone 15,Del I,,1972,"A Norwegian language document from page 158 discussing work group activities, October seminar planning, December 1972 club visit, and a January/February 1973 research cooperation meeting regarding a business democracy report on Hydraulik (A/S Hydraulik, Brattvåg).",public/images/primary/raw/iphone/IMG_2466.HEIC,
IMG_2467.HEIC,iphone,2024-10-01 14:00:37 +0000,2024,,,iPhone 15,Del I,,,"A table of contents page (page 160) from a Norwegian document listing chapters 5.4 through 9, covering club regulations, relations with hydraulics company A/S, club operations, bedriftsforsamlingen (works assembly), club programs, research projects, and perspectives on future work.",public/images/primary/raw/iphone/IMG_2467.HEIC,
IMG_2468.HEIC,iphone,2024-10-01 14:00:40 +0000,2024,,,iPhone 15,Del I,,,"Page 161 of a Norwegian report discussing Chapter 7 on work methods in a bedrift (business), describing a program based on bedriftspolitikk (business policy), including details about club organization, report-writing, and collaboration with NTNF (Norwegian Technical-Natural Science Research Council) and Norsk Regnessentral.",public/images/primary/raw/iphone/IMG_2468.HEIC,
IMG_2469.HEIC,iphone,2024-10-01 14:00:46 +0000,2024,,,iPhone 15,Del I,,,"Page 162 of a Norwegian document discussing industrial management systems and IT development at A/S Kongsberg Våpenfabrikk, including sections on hydraulic systems (HYDRIS) and data management systems (KV) for manufacturing planning and control.",public/images/primary/raw/iphone/IMG_2469.HEIC,
IMG_2470.HEIC,iphone,2024-10-01 14:00:49 +0000,2024,,,iPhone 15,Del I,,,"Page 163 of a Norwegian-language research or administrative document discussing the KVPØL (Kongsberg Våpenfabrikkks Produksjonsoppfølgingssystem On-Line) production monitoring system, its implementation at a research facility, working groups, and various workplace conditions and procedures.",public/images/primary/raw/iphone/IMG_2470.HEIC,
IMG_2471.HEIC,iphone,2024-10-01 14:00:51 +0000,2024,,,iPhone 15,Del I,,,"A Norwegian-language document discussing concrete concerns regarding CLASS and KYPOL system operations, including data management procedures, system operations, and technical requirements for operators working with the data machine.",public/images/primary/raw/iphone/IMG_2471.HEIC,
IMG_3026.HEIC,iphone,2024-11-07 14:52:28 +0000,2024,,,iPhone 15,Del I,,,"A Norwegian research report titled 'Fagbevegelsen og EDB i prosesindustrien' (The Labor Movement and EDB in Process Industry) by Max Elden, Jostein Fjølestad, Morten Levin, Gunnar Myrvang, and Bente Rasmussen, published by Institut for Industriell Miljøforskning in Trondheim, featuring a black and white photograph of what appears to be industrial workers or machinery.",public/images/primary/raw/iphone/IMG_3026.HEIC,
IMG_3027.HEIC,iphone,2024-11-07 14:52:39 +0000,2024,,,iPhone 15,Del I,,1971,"A Norwegian academic or research document discussing technology and fieldwork (fagbevegelsen), specifically addressing the NJ&MP project's research strategy regarding data technology and work conditions, with mention of the Jern- og Metallprosjektet initiated by Norsk Jern- og Metallarbeiderförbund in 1971.",public/images/primary/raw/iphone/IMG_3027.HEIC,
IMG_3028.HEIC,iphone,2024-11-07 14:53:09 +0000,2024,,,iPhone 15,Del I,,1975,"Page 9 of a Norwegian academic or research document discussing group work, NJ&MF-projektet (a democratic planning and work-life project started in Sweden in 1975), and the DEMOS-project, with references to democratization strategies, work situations, and technological development in Denmark's DUE-projektet.",public/images/primary/raw/iphone/IMG_3028.HEIC,
IMG_3029.HEIC,iphone,2024-11-07 14:53:56 +0000,2024,,,iPhone 15,Del I,,1976,"A Norwegian academic or research document discussing a project called 'NJ&MF-tradisjonen' started by Handel og Kontor in Norway in 1976, with sections on work research methodology and references to organizations like LO and NAF.",public/images/primary/raw/iphone/IMG_3029.HEIC,
IMG_3030.HEIC,iphone,2024-11-07 14:54:10 +0000,2024,,,iPhone 15,Del I,,,"Page 11 of a Norwegian-language document discussing strategic decisions, organizational forms, and workplace democracy, referencing socio-technical theory and organizational systems in what appears to be an academic or policy paper.",public/images/primary/raw/iphone/IMG_3030.HEIC,
IMG_3031.HEIC,iphone,2024-11-07 14:54:32 +0000,2024,,,iPhone 15,Del I,,,"Page 12 of a Norwegian document discussing NKIF project research strategy, with sections on industrial policy, democratization in the workplace, and consequences of EDB and automation, with pink highlighting indicating editorial marks or emphasis on key passages.",public/images/primary/raw/iphone/IMG_3031.HEIC,
IMG_3032.HEIC,iphone,2024-11-07 14:54:33 +0000,2024,,,iPhone 15,Del I,,,"Norwegian language document (page 13) discussing NKIF project activities, fagforeninger (trade unions), and work-related matters, with a highlighted pink section emphasizing NKIF's wish for EDB and automatization in cooperation with industrial policy engagement.",public/images/primary/raw/iphone/IMG_3032.HEIC,
IMG_3033.HEIC,iphone,2024-11-07 14:54:46 +0000,2024,,,iPhone 15,,,,"Page 14 of a Norwegian research document discussing project methodology and results, with sections on participation research (2.1 Deltakérbasert og handlingsrettet forskning) and NKIF projects, referencing work from 1977-1980.",public/images/primary/raw/iphone/IMG_3033.HEIC,
IMG_3034.HEIC,iphone,2024-11-07 14:54:48 +0000,2024,,,iPhone 15,Del I,,,"A page numbered 15 from a Norwegian-language document discussing participant involvement and research practices, with references to work research organizations (LO/NAF), seminars, and networking initiatives in workplace research.",public/images/primary/raw/iphone/IMG_3034.HEIC,
